"","ano","id_regiao","regiao","sigla_uf","pib_corrente_1_000","pib_per_capita_1_00","servicos_gov_1_000"
"503",2010,2,"Nordeste","MA",21147,2647.36,3834
"504",2010,2,"Nordeste","MA",34139,2727.42,5683
"505",2010,2,"Nordeste","MA",62407,3541.44,9245
"506",2010,2,"Nordeste","MA",331086,4518.04,135231
"507",2010,2,"Nordeste","MA",68517,5040.63,15858
"508",2010,2,"Nordeste","MA",593908,5030.05,191606
"509",2010,2,"Nordeste","MA",184328,3939.3,68035
"510",2010,2,"Nordeste","MA",155748,3976.5,53166
"511",2010,2,"Nordeste","MA",52305,3625.27,9315
"512",2010,2,"Nordeste","MA",213302,3459.72,71202
"513",2010,2,"Nordeste","MA",109156,3348.96,32012
"514",2010,2,"Nordeste","MA",55056,4386.57,10628
"515",2010,2,"Nordeste","MA",124434,5488.21,50284
"516",2010,2,"Nordeste","MA",30436,2862.17,5937
"517",2010,2,"Nordeste","MA",62978,3412.33,19853
"518",2010,2,"Nordeste","MA",443751,12416.8,122144
"519",2010,2,"Nordeste","MA",32777,4036.54,4911
"520",2010,2,"Nordeste","MA",28155,3067.01,4245
"521",2010,2,"Nordeste","MA",75038,4220.37,13009
"522",2010,2,"Nordeste","MA",87270,7494.89,19895
"523",2010,2,"Nordeste","MA",60073,3976.27,14305
"524",2010,2,"Nordeste","MA",45675,4294.74,8855
"525",2010,2,"Nordeste","MA",52988,3030.48,12390
"526",2010,2,"Nordeste","MA",30208,2960.14,7013
"527",2010,2,"Nordeste","MA",141233,8885.35,37218
"528",2010,2,"Nordeste","MA",52650,3294.13,12387
"529",2010,2,"Nordeste","MA",24655,3360.34,4867
"530",2010,2,"Nordeste","MA",35209,2953.24,4309
"531",2010,2,"Nordeste","MA",106540,4194.17,39329
"532",2010,2,"Nordeste","MA",21452,3493.75,5444
"533",2010,2,"Nordeste","MA",313698,5067.57,112023
"534",2010,2,"Nordeste","MA",35762,2954.35,7202
"535",2010,2,"Nordeste","MA",68847,2628.03,15603
"536",2010,2,"Nordeste","MA",64494,2564.67,12065
"537",2010,2,"Nordeste","MA",81142,6469.12,12126
"538",2010,2,"Nordeste","MA",40758,3689.55,11684
"539",2010,2,"Nordeste","MA",2936194,11860.87,1798033
"540",2010,2,"Nordeste","MA",51698,3624.37,7979
"541",2010,2,"Nordeste","MA",286118,4605.67,106246
"542",2010,2,"Nordeste","MA",136049,5465.78,40209
"543",2010,2,"Nordeste","MA",29201,3424.98,4883
"544",2010,2,"Nordeste","MA",47531,3087,6666
"545",2010,2,"Nordeste","MA",105512,5177,27314
"546",2010,2,"Nordeste","MA",55489,3594.57,12566
"547",2010,2,"Nordeste","MA",20676,5143.17,4860
"548",2010,2,"Nordeste","MA",175720,3811.06,61734
"549",2010,2,"Nordeste","MA",33639,3133.3,6425
"550",2010,2,"Nordeste","MA",49217,3194.48,9685
"551",2010,2,"Nordeste","MA",36408,3323.7,7405
"552",2010,2,"Nordeste","MA",35398,4538.84,7238
"553",2010,2,"Nordeste","MA",40643,3857.55,7880
"554",2010,2,"Nordeste","MA",30679,4431.48,5882
"555",2010,2,"Nordeste","MA",39256,3438.98,9446
"556",2010,2,"Nordeste","MA",86918,7641.77,14468
"557",2010,2,"Nordeste","MA",19312,2966.45,3838
"558",2010,2,"Nordeste","MA",51930,2945.07,10406
"559",2010,2,"Nordeste","MA",83635,4369.17,29810
"560",2010,2,"Nordeste","MA",35697,4437.18,3995
"561",2010,2,"Nordeste","MA",42660,3032.87,7038
"562",2010,2,"Nordeste","MA",61117,4041.31,15418
"563",2010,2,"Nordeste","MA",69502,3183.49,15053
"564",2010,2,"Nordeste","MA",88716,2868.28,21602
"565",2010,2,"Nordeste","MA",42200,3058.83,6704
"566",2010,2,"Nordeste","MA",30795,3793.45,4247
"567",2010,2,"Nordeste","MA",83775,4099.79,17627
"568",2010,2,"Nordeste","MA",219999,9041.94,42931
"569",2010,2,"Nordeste","MA",41328,2907.74,12274
"570",2010,2,"Nordeste","MA",94648,2981.22,15068
"571",2010,2,"Nordeste","MA",33158,3518.49,7022
"572",2010,2,"Nordeste","MA",52781,2964.38,16201
"573",2010,2,"Nordeste","MA",30848,2474.34,5323
"574",2010,2,"Nordeste","MA",28563,5847.04,5095
"575",2010,2,"Nordeste","MA",16823,3657.23,3055
"576",2010,2,"Nordeste","MA",69728,3645.92,16379
"577",2010,2,"Nordeste","MA",72604,3923.48,21893
"578",2010,2,"Nordeste","MA",39152,2983.69,7075
"579",2010,2,"Nordeste","MA",378482,3608.68,153296
"580",2010,2,"Nordeste","MA",56150,2992.11,11019
"581",2010,2,"Nordeste","MA",70948,3529.03,20260
"582",2010,2,"Nordeste","MA",113052,3266.18,25697
"583",2010,2,"Nordeste","MA",63913,3636.37,17428
"584",2010,2,"Nordeste","MA",70835,3918.11,20905
"585",2010,2,"Nordeste","MA",40156,2769.78,6092
"586",2010,2,"Nordeste","MA",81446,4054.64,21838
"587",2010,2,"Nordeste","MA",275078,6967.34,155076
"588",2010,2,"Nordeste","MA",62169,2735.01,10229
"589",2010,2,"Nordeste","MA",96071,2805.33,16947
"590",2010,2,"Nordeste","MA",35129,2544.29,6955
"591",2010,2,"Nordeste","MA",76276,3762.24,26018
"592",2010,2,"Nordeste","MA",111629,3584.19,33942
"593",2010,2,"Nordeste","MA",447266,5723.39,237438
"594",2010,2,"Nordeste","MA",77716,3529.98,23827
"595",2010,2,"Nordeste","MA",56477,3253.69,10206
"596",2010,2,"Nordeste","MA",90905,4613.31,22724
"597",2010,2,"Nordeste","MA",224762,10451.13,69806
"598",2010,2,"Nordeste","MA",20590,3396.61,4239
"599",2010,2,"Nordeste","MA",279253,6244.61,150703
"600",2010,2,"Nordeste","MA",44091,3821.74,6436
"601",2010,2,"Nordeste","MA",26412,4146.32,5355
"602",2010,2,"Nordeste","MA",69129,4032.47,10259
"603",2010,2,"Nordeste","MA",32278,3008.5,6029
"604",2010,2,"Nordeste","MA",32878,2365.98,5028
"605",2010,2,"Nordeste","MA",87152,3316.29,27939
"606",2010,2,"Nordeste","MA",147762,7308.45,31704
"607",2010,2,"Nordeste","MA",37881,5193.45,6834
"608",2010,2,"Nordeste","MA",159325,4025.19,57828
"609",2010,2,"Nordeste","MA",95540,17421.68,13942
"610",2010,2,"Nordeste","MA",25993,3680.19,5247
"611",2010,2,"Nordeste","MA",113287,2900.34,28498
"612",2010,2,"Nordeste","MA",670908,8581.36,437020
"613",2010,2,"Nordeste","MA",336588,4850.53,83365
"614",2010,2,"Nordeste","MA",126756,5597.78,52896
"615",2010,2,"Nordeste","MA",92048,3155.36,19578
"616",2010,2,"Nordeste","MA",104005,3213.51,27476
"617",2010,2,"Nordeste","MA",28923,2480.33,4538
"618",2010,2,"Nordeste","MA",31676,2291.88,5576
"619",2010,2,"Nordeste","MA",72776,5093.52,21016
"620",2010,2,"Nordeste","MA",47841,2687.41,9750
"621",2010,2,"Nordeste","MA",121744,2990.02,39737
"622",2010,2,"Nordeste","MA",124478,4700.84,47420
"623",2010,2,"Nordeste","MA",94272,13500.28,26814
"624",2010,2,"Nordeste","MA",163486,4861.31,52147
"625",2010,2,"Nordeste","MA",18090,3858.71,3064
"626",2010,2,"Nordeste","MA",43952,4298.06,8248
"627",2010,2,"Nordeste","MA",31888,2621.75,6017
"628",2010,2,"Nordeste","MA",45052,2256.42,9441
"629",2010,2,"Nordeste","MA",51101,4149.46,8194
"630",2010,2,"Nordeste","MA",52090,4812.92,9174
"631",2010,2,"Nordeste","MA",45480,2659.02,8003
"632",2010,2,"Nordeste","MA",116421,4673.11,52277
"633",2010,2,"Nordeste","MA",752813,4620.61,337239
"634",2010,2,"Nordeste","MA",27147,3621.5,5487
"635",2010,2,"Nordeste","MA",18211488,17996.55,8985524
"636",2010,2,"Nordeste","MA",82149,4075.65,17733
"637",2010,2,"Nordeste","MA",130919,3347.53,44474
"638",2010,2,"Nordeste","MA",46991,3907.77,15289
"639",2010,2,"Nordeste","MA",28392,6412.02,5571
"640",2010,2,"Nordeste","MA",220286,12602.18,56272
"641",2010,2,"Nordeste","MA",21307,3498.66,3345
"642",2010,2,"Nordeste","MA",20768,3486.39,3836
"643",2010,2,"Nordeste","MA",67873,3252.18,13500
"644",2010,2,"Nordeste","MA",28400,2369.27,4083
"645",2010,2,"Nordeste","MA",34141,3329.83,8092
"646",2010,2,"Nordeste","MA",88131,4893.46,16802
"647",2010,2,"Nordeste","MA",29262,2678.69,4564
"648",2010,2,"Nordeste","MA",61374,3608.73,9519
"649",2010,2,"Nordeste","MA",32483,3114.05,6239
"650",2010,2,"Nordeste","MA",16534,3586.63,3579
"651",2010,2,"Nordeste","MA",411130,52736.04,83122
"652",2010,2,"Nordeste","MA",69646,2486.75,14986
"653",2010,2,"Nordeste","MA",977153,6288.15,434685
"654",2010,2,"Nordeste","MA",83853,4424.73,29509
"655",2010,2,"Nordeste","MA",22282,3973.9,3943
"656",2010,2,"Nordeste","MA",141342,3600.42,34822
"657",2010,2,"Nordeste","MA",150954,4445.58,25716
"658",2010,2,"Nordeste","MA",73777,3228.76,11920
"659",2010,2,"Nordeste","MA",155117,2942.79,44293
"660",2010,2,"Nordeste","MA",76115,3100.67,20765
"661",2010,2,"Nordeste","MA",160640,3250.84,44208
"662",2010,2,"Nordeste","MA",184402,3728.92,65404
"663",2010,2,"Nordeste","MA",41433,3680.28,7109
"664",2010,2,"Nordeste","MA",110723,3544.97,32477
"665",2010,2,"Nordeste","MA",120494,3806.58,35191
"666",2010,2,"Nordeste","MA",224586,4477.39,95315
"667",2010,2,"Nordeste","PI",23565,3491.62,4075
"668",2010,2,"Nordeste","PI",15566,3043.9,3045
"669",2010,2,"Nordeste","PI",76825,4667.08,34347
"670",2010,2,"Nordeste","PI",24824,3377.93,4812
"671",2010,2,"Nordeste","PI",19687,3821.96,5008
"672",2010,2,"Nordeste","PI",45904,3361.94,9828
"673",2010,2,"Nordeste","PI",159702,4113.58,47891
"674",2010,2,"Nordeste","PI",23227,4598.41,4697
"675",2010,2,"Nordeste","PI",68129,3974.62,20164
"676",2010,2,"Nordeste","PI",25363,3802.54,7629
"677",2010,2,"Nordeste","PI",29595,3254.38,7740
"678",2010,2,"Nordeste","PI",80206,26331.74,13916
"679",2010,2,"Nordeste","PI",23125,4000.14,5344
"680",2010,2,"Nordeste","PI",9221,3775.88,1384
"681",2010,2,"Nordeste","PI",16801,3583.84,3939
"682",2010,2,"Nordeste","PI",22660,3020.14,3225
"683",2010,2,"Nordeste","PI",36300,3280.06,7423
"684",2010,2,"Nordeste","PI",148451,14116.72,23744
"685",2010,2,"Nordeste","PI",15097,3919.27,3199
"686",2010,2,"Nordeste","PI",170486,3801.24,50549
"687",2010,2,"Nordeste","PI",10143,3136.37,1473
"688",2010,2,"Nordeste","PI",30038,4545,8201
"689",2010,2,"Nordeste","PI",89628,3475.83,20319
"690",2010,2,"Nordeste","PI",14416,3815.79,2597
"691",2010,2,"Nordeste","PI",10777,3281.82,1741
"692",2010,2,"Nordeste","PI",32101,3238.88,7019
"693",2010,2,"Nordeste","PI",27055,5086.42,6649
"694",2010,2,"Nordeste","PI",21553,3583.21,3656
"695",2010,2,"Nordeste","PI",18944,3007.5,3295
"696",2010,2,"Nordeste","PI",17458,4017.14,3498
"697",2010,2,"Nordeste","PI",204103,9018.34,83154
"698",2010,2,"Nordeste","PI",19482,3673.04,2883
"699",2010,2,"Nordeste","PI",17261,3200.65,3320
"700",2010,2,"Nordeste","PI",18929,3056.49,3749
"701",2010,2,"Nordeste","PI",23930,3005.9,4636
"702",2010,2,"Nordeste","PI",14522,3769.95,2860
"703",2010,2,"Nordeste","PI",88329,4630.86,21436
"704",2010,2,"Nordeste","PI",25981,3256.98,4062
"705",2010,2,"Nordeste","PI",31065,3129.33,5841
"706",2010,2,"Nordeste","PI",11396,3408.93,1822
"707",2010,2,"Nordeste","PI",32872,4589.16,4751
"708",2010,2,"Nordeste","PI",19711,3477.6,2981
"709",2010,2,"Nordeste","PI",20338,3762.09,4127
"710",2010,2,"Nordeste","PI",15745,3352.88,3079
"711",2010,2,"Nordeste","PI",20565,3677.49,4755
"712",2010,2,"Nordeste","PI",20742,3049.02,3119
"713",2010,2,"Nordeste","PI",265506,5876.63,114770
"714",2010,2,"Nordeste","PI",15324,3907.18,2687
"715",2010,2,"Nordeste","PI",98146,4898.73,35385
"716",2010,2,"Nordeste","PI",33881,3092.43,8168
"717",2010,2,"Nordeste","PI",15108,3897.96,2306
"718",2010,2,"Nordeste","PI",34402,3368.78,8421
"719",2010,2,"Nordeste","PI",20639,3737.56,3689
"720",2010,2,"Nordeste","PI",16653,3451.5,2480
"721",2010,2,"Nordeste","PI",81951,4468.9,23588
"722",2010,2,"Nordeste","PI",21915,4349.16,4060
"723",2010,2,"Nordeste","PI",87457,3358.03,24150
"724",2010,2,"Nordeste","PI",17126,3784.75,4103
"725",2010,2,"Nordeste","PI",18876,3387.57,3386
"726",2010,2,"Nordeste","PI",13627,3575.64,2372
"727",2010,2,"Nordeste","PI",25686,4256.24,7956
"728",2010,2,"Nordeste","PI",26680,3589.44,5240
"729",2010,2,"Nordeste","PI",15429,3440.97,3402
"730",2010,2,"Nordeste","PI",16747,3687.92,2537
"731",2010,2,"Nordeste","PI",161700,6364.13,56122
"732",2010,2,"Nordeste","PI",26881,3432.6,4195
"733",2010,2,"Nordeste","PI",40256,4033.29,13343
"734",2010,2,"Nordeste","PI",43615,4051.59,12200
"735",2010,2,"Nordeste","PI",34897,7418.6,4404
"736",2010,2,"Nordeste","PI",11797,2820.87,1684
"737",2010,2,"Nordeste","PI",14615,3001.09,1670
"738",2010,2,"Nordeste","PI",40503,3051.3,9652
"739",2010,2,"Nordeste","PI",22408,3356,4158
"740",2010,2,"Nordeste","PI",33710,5117.65,13745
"741",2010,2,"Nordeste","PI",14747,3458.39,2439
"742",2010,2,"Nordeste","PI",27128,2934.02,3906
"743",2010,2,"Nordeste","PI",59202,4083.19,19341
"744",2010,2,"Nordeste","PI",20643,4423.25,6053
"745",2010,2,"Nordeste","PI",159346,4219.4,55663
"746",2010,2,"Nordeste","PI",14915,2938.43,1918
"747",2010,2,"Nordeste","PI",17176,3932.21,3391
"748",2010,2,"Nordeste","PI",9427,3798,1651
"749",2010,2,"Nordeste","PI",550100,9532.64,284246
"750",2010,2,"Nordeste","PI",18644,3564.87,4532
"751",2010,2,"Nordeste","PI",16077,3586.31,2999
"752",2010,2,"Nordeste","PI",10705,3718.46,1946
"753",2010,2,"Nordeste","PI",32539,3775.27,9514
"754",2010,2,"Nordeste","PI",184980,16631.86,34219
"755",2010,2,"Nordeste","PI",21937,4006.73,4053
"756",2010,2,"Nordeste","PI",73093,7032.9,17455
"757",2010,2,"Nordeste","PI",198106,19293.49,15648
"758",2010,2,"Nordeste","PI",14372,3265.58,2080
"759",2010,2,"Nordeste","PI",14271,3784.43,2783
"760",2010,2,"Nordeste","PI",35421,3973.59,6173
"761",2010,2,"Nordeste","PI",53393,3591.1,13675
"762",2010,2,"Nordeste","PI",34505,3699.89,9441
"763",2010,2,"Nordeste","PI",26550,3230.7,4715
"764",2010,2,"Nordeste","PI",40951,3689.57,9157
"765",2010,2,"Nordeste","PI",51693,4841.52,15701
"766",2010,2,"Nordeste","PI",23319,4077.39,3961
"767",2010,2,"Nordeste","PI",71408,3965.35,21472
"768",2010,2,"Nordeste","PI",14820,3439.28,2454
"769",2010,2,"Nordeste","PI",21901,4723.1,3267
"770",2010,2,"Nordeste","PI",19841,4526.91,4825
"771",2010,2,"Nordeste","PI",13464,4548.66,1964
"772",2010,2,"Nordeste","PI",42170,3050.92,8279
"773",2010,2,"Nordeste","PI",16007,3138.62,1986
"774",2010,2,"Nordeste","PI",166239,4481.44,40037
"775",2010,2,"Nordeste","PI",22211,4669.21,4870
"776",2010,2,"Nordeste","PI",19226,3575.54,2727
"777",2010,2,"Nordeste","PI",17234,3815.37,3514
"778",2010,2,"Nordeste","PI",9431,3550.71,1751
"779",2010,2,"Nordeste","PI",25847,3227.59,5071
"780",2010,2,"Nordeste","PI",16260,3595.02,2771
"781",2010,2,"Nordeste","PI",21164,3295.61,3898
"782",2010,2,"Nordeste","PI",55497,14366.36,11254
"783",2010,2,"Nordeste","PI",18173,3744.76,2995
"784",2010,2,"Nordeste","PI",32097,6077.8,6269
"785",2010,2,"Nordeste","PI",116538,4100.28,32363
"786",2010,2,"Nordeste","PI",112021,4533.23,29161
"787",2010,2,"Nordeste","PI",26052,3333.13,4258
"788",2010,2,"Nordeste","PI",23779,4564.98,5453
"789",2010,2,"Nordeste","PI",28648,3668.11,8451
"790",2010,2,"Nordeste","PI",16919,3796.8,4322
"791",2010,2,"Nordeste","PI",18503,2973.85,2730
"792",2010,2,"Nordeste","PI",33994,3242.18,8217
"793",2010,2,"Nordeste","PI",108685,3365.71,21271
"794",2010,2,"Nordeste","PI",7371,5883.01,1318
"795",2010,2,"Nordeste","PI",20227,2987.68,3067
"796",2010,2,"Nordeste","PI",64964,6284.63,19979
"797",2010,2,"Nordeste","PI",26464,3580.53,5734
"798",2010,2,"Nordeste","PI",57913,5596.02,10158
"799",2010,2,"Nordeste","PI",16107,3959.45,1895
"800",2010,2,"Nordeste","PI",21032,3236.2,3417
"801",2010,2,"Nordeste","PI",28192,3330.77,3904
"802",2010,2,"Nordeste","PI",24063,3284.15,4625
"803",2010,2,"Nordeste","PI",28844,3588.02,5451
"804",2010,2,"Nordeste","PI",14892,3265.82,2338
"805",2010,2,"Nordeste","PI",29376,3576.32,5689
"806",2010,2,"Nordeste","PI",21561,3318.16,4491
"807",2010,2,"Nordeste","PI",12972,3979.06,1917
"808",2010,2,"Nordeste","PI",192402,5397.56,84147
"809",2010,2,"Nordeste","PI",10642,4046.41,1564
"810",2010,2,"Nordeste","PI",25949,3901.56,7951
"811",2010,2,"Nordeste","PI",16807,4140.68,3713
"812",2010,2,"Nordeste","PI",12573,3735.26,2600
"813",2010,2,"Nordeste","PI",29763,5960.85,4713
"814",2010,2,"Nordeste","PI",46126,3355.8,9243
"815",2010,2,"Nordeste","PI",14055,3389.32,1957
"816",2010,2,"Nordeste","PI",41433,4036.33,6357
"817",2010,2,"Nordeste","PI",967408,6638.4,443082
"818",2010,2,"Nordeste","PI",17144,3771.23,3304
"819",2010,2,"Nordeste","PI",20431,3345.99,4183
"820",2010,2,"Nordeste","PI",11581,3082.57,2081
"821",2010,2,"Nordeste","PI",167134,8448.39,39913
"822",2010,2,"Nordeste","PI",13463,3672.46,2517
"823",2010,2,"Nordeste","PI",139842,3729.11,42984
"824",2010,2,"Nordeste","PI",10328,4285.47,2136
"825",2010,2,"Nordeste","PI",14778,3525.18,2724
"826",2010,2,"Nordeste","PI",682828,9300.68,363842
"827",2010,2,"Nordeste","PI",40750,3479.03,7705
"828",2010,2,"Nordeste","PI",71833,4059.96,18262
"829",2010,2,"Nordeste","PI",116219,4218.77,39544
"830",2010,2,"Nordeste","PI",322809,5220.06,129891
"831",2010,2,"Nordeste","PI",36783,3091.82,7483
"832",2010,2,"Nordeste","PI",12153,4749.14,2019
"833",2010,2,"Nordeste","PI",11675,3784.52,2805
"834",2010,2,"Nordeste","PI",30538,3565.47,6244
"835",2010,2,"Nordeste","PI",31793,3783.54,6935
"836",2010,2,"Nordeste","PI",66193,3766.13,16931
"837",2010,2,"Nordeste","PI",16618,3921.25,2270
"838",2010,2,"Nordeste","PI",13333,3127.64,1987
"839",2010,2,"Nordeste","PI",81673,11938.77,14410
"840",2010,2,"Nordeste","PI",23613,3672.81,5871
"841",2010,2,"Nordeste","PI",21176,3514.69,5598
"842",2010,2,"Nordeste","PI",14783,3896.51,2884
"843",2010,2,"Nordeste","PI",71648,11753.28,10226
"844",2010,2,"Nordeste","PI",19641,3562.67,3119
"845",2010,2,"Nordeste","PI",16208,3294.31,2820
"846",2010,2,"Nordeste","PI",16897,3281.55,3177
"847",2010,2,"Nordeste","PI",27079,4507.23,6529
"848",2010,2,"Nordeste","PI",7218,3507.17,1207
"849",2010,2,"Nordeste","PI",12502,3422.48,2419
"850",2010,2,"Nordeste","PI",13564,3144.83,2692
"851",2010,2,"Nordeste","PI",10984,3579.12,2289
"852",2010,2,"Nordeste","PI",17533,3144.94,3003
"853",2010,2,"Nordeste","PI",21607,3429.14,3656
"854",2010,2,"Nordeste","PI",12398,4388.58,1837
"855",2010,2,"Nordeste","PI",16826,3539.39,3881
"856",2010,2,"Nordeste","PI",15434,3472.15,3588
"857",2010,2,"Nordeste","PI",20830,3714.35,5020
"858",2010,2,"Nordeste","PI",22488,3652.45,4677
"859",2010,2,"Nordeste","PI",14906,3206.98,2262
"860",2010,2,"Nordeste","PI",21895,2984.17,4074
"861",2010,2,"Nordeste","PI",90372,4621.91,37348
"862",2010,2,"Nordeste","PI",20943,4073.69,3806
"863",2010,2,"Nordeste","PI",16170,4370.39,3409
"864",2010,2,"Nordeste","PI",24750,3745.54,5951
"865",2010,2,"Nordeste","PI",21407,3770.77,5582
"866",2010,2,"Nordeste","PI",14275,3227.45,2413
"867",2010,2,"Nordeste","PI",8559,3342.1,1629
"868",2010,2,"Nordeste","PI",8899,4211.77,1829
"869",2010,2,"Nordeste","PI",11144,3744.59,1639
"870",2010,2,"Nordeste","PI",58596,3228.62,11524
"871",2010,2,"Nordeste","PI",49763,3646.99,12610
"872",2010,2,"Nordeste","PI",173530,5364.65,77186
"873",2010,2,"Nordeste","PI",18664,5244.05,2485
"874",2010,2,"Nordeste","PI",71133,17281.95,11329
"875",2010,2,"Nordeste","PI",31721,3297.77,6172
"876",2010,2,"Nordeste","PI",51075,3600.63,11930
"877",2010,2,"Nordeste","PI",55840,4623.29,20886
"878",2010,2,"Nordeste","PI",14848,3279.26,3155
"879",2010,2,"Nordeste","PI",27950,4482.72,5771
"880",2010,2,"Nordeste","PI",10586,3842.47,1861
"881",2010,2,"Nordeste","PI",10708,4085.38,2257
"882",2010,2,"Nordeste","PI",10627694,13049.1,5264194
"883",2010,2,"Nordeste","PI",207504,4864.48,48713
"884",2010,2,"Nordeste","PI",427632,21220.35,113546
"885",2010,2,"Nordeste","PI",101604,4998.97,40208
"886",2010,2,"Nordeste","PI",15465,3147.67,2168
"887",2010,2,"Nordeste","PI",17011,3923.28,4384
"888",2010,2,"Nordeste","PI",12027,4026.55,2470
"889",2010,2,"Nordeste","PI",14967,4865.7,4736
"890",2010,2,"Nordeste","PI",15323,3580.23,2986
"891",2010,2,"Nordeste","CE",36543,3483.92,9390
"892",2010,2,"Nordeste","CE",65662,4281.29,12951
"893",2010,2,"Nordeste","CE",327756,5695.95,83317
"894",2010,2,"Nordeste","CE",213402,4170.38,68663
"895",2010,2,"Nordeste","CE",51656,3187.24,11095
"896",2010,2,"Nordeste","CE",37015,3435.87,7783
"897",2010,2,"Nordeste","CE",23342,3407.08,5152
"898",2010,2,"Nordeste","CE",80559,4924.15,19061
"899",2010,2,"Nordeste","CE",240831,6138.48,44195
"900",2010,2,"Nordeste","CE",28053,4016.7,8892
"901",2010,2,"Nordeste","CE",49057,3522.41,12261
"902",2010,2,"Nordeste","CE",768348,10575.88,232967
"903",2010,2,"Nordeste","CE",577081,8343.29,229017
"904",2010,2,"Nordeste","CE",98749,3886.97,24996
"905",2010,2,"Nordeste","CE",35048,3337.88,8114
"906",2010,2,"Nordeste","CE",85919,4152.88,20033
"907",2010,2,"Nordeste","CE",68739,5962.29,11232
"908",2010,2,"Nordeste","CE",30506,3984.08,6874
"909",2010,2,"Nordeste","CE",86370,3847.57,25533
"910",2010,2,"Nordeste","CE",97152,3953.62,27174
"911",2010,2,"Nordeste","CE",22268,3695.34,5136
"912",2010,2,"Nordeste","CE",83348,4812.23,18652
"913",2010,2,"Nordeste","CE",464715,8392.46,168470
"914",2010,2,"Nordeste","CE",79705,4072,20655
"915",2010,2,"Nordeste","CE",94975,4411.72,27813
"916",2010,2,"Nordeste","CE",57700,3986.21,11836
"917",2010,2,"Nordeste","CE",196688,5901.95,69561
"918",2010,2,"Nordeste","CE",328009,6648.74,82642
"919",2010,2,"Nordeste","CE",105038,3402.26,26446
"920",2010,2,"Nordeste","CE",230697,4392.48,69470
"921",2010,2,"Nordeste","CE",246828,5462.01,101720
"922",2010,2,"Nordeste","CE",377211,6269.81,109127
"923",2010,2,"Nordeste","CE",121510,4583.56,50062
"924",2010,2,"Nordeste","CE",364415,4892.4,141279
"925",2010,2,"Nordeste","CE",69708,4085.35,15060
"926",2010,2,"Nordeste","CE",71756,3584.22,17794
